property_id,locality,area_sqft,bedrooms,bathrooms,house_age,parking_spaces,furnishing,price_inr,data_kind,observed_on,area_basis,property_type,price_basis,source_url
demo-00161,Porur,1039.0,2,3,5,0,Furnished,7647293.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00162,Kodambakkam,2147.0,4,4,33,0,Unfurnished,22373252.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00163,Kodambakkam,1437.0,3,4,21,0,Unfurnished,18967277.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00164,Kovur,1503.0,3,2,27,0,Furnished,8731063.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00165,Teynampet,1347.0,3,3,21,1,Unfurnished,35261196.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00166,Kilpauk,1802.0,5,6,12,1,Furnished,28635287.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00167,Chromepet,1500.0,4,4,12,0,Unfurnished,8197403.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00168,Kilpauk,1027.0,2,3,25,2,Unfurnished,13364979.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00169,Adyar,2994.0,5,4,30,0,Furnished,50324522.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00170,Anna Nagar,1770.0,5,6,4,2,Unfurnished,25574974.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00171,Anna Nagar,2447.0,5,6,30,2,Furnished,37683329.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00172,Teynampet,2151.0,4,4,29,1,Semi-Furnished,49781249.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00173,Ramapuram,1113.0,2,2,3,1,Furnished,13863945.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00174,Porur,1945.0,4,5,3,0,Furnished,19343721.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00175,Kovur,1010.0,2,2,25,0,Unfurnished,5861350.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00176,Ramapuram,1048.0,2,1,30,2,Unfurnished,11486046.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00177,Chromepet,1694.0,3,4,14,1,Semi-Furnished,8128906.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00178,Thoraipakkam,1903.0,5,4,23,0,Furnished,17458236.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00179,Koyambedu,1745.0,3,3,35,2,Unfurnished,18722969.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00180,Thoraipakkam,713.0,2,1,11,2,Unfurnished,9480966.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00181,Chromepet,1677.0,3,4,8,0,Semi-Furnished,8064814.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00182,Koyambedu,738.0,2,3,35,0,Unfurnished,7516332.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00183,Porur,1595.0,4,4,10,0,Unfurnished,14359820.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00184,Koyambedu,702.0,2,2,17,0,Unfurnished,7415130.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00185,Kovur,1384.0,3,3,15,1,Furnished,9259068.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00186,Chromepet,867.0,2,2,18,0,Furnished,5423318.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00187,Kodambakkam,783.0,2,3,9,1,Unfurnished,10464165.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00188,Karapakkam,2314.0,5,4,24,0,Semi-Furnished,23964892.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00189,Kilpauk,901.0,2,3,24,2,Semi-Furnished,13741940.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00190,Porur,542.0,1,1,7,2,Semi-Furnished,5208604.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00191,Navalur,1147.0,2,3,17,1,Furnished,8432009.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00192,Navalur,1539.0,3,3,2,1,Semi-Furnished,11548445.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00193,Kodambakkam,381.0,1,2,7,0,Furnished,5105371.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00194,Velachery,848.0,2,2,35,0,Unfurnished,5840780.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00195,Anna Nagar,578.0,1,1,18,1,Unfurnished,8991730.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00196,Kilpauk,1117.0,3,2,22,0,Semi-Furnished,14952571.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00197,Chromepet,1807.0,4,3,31,1,Furnished,9222383.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00198,Kilpauk,2928.0,5,4,25,1,Semi-Furnished,43839975.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00199,Velachery,1175.0,2,2,28,0,Semi-Furnished,8732113.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00200,Kodambakkam,2264.0,5,6,25,1,Unfurnished,29191905.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00201,Thoraipakkam,1034.0,2,3,17,1,Semi-Furnished,9716039.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00202,Koyambedu,1857.0,4,5,22,2,Furnished,26843986.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00203,Porur,1615.0,3,3,10,0,Semi-Furnished,11722028.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00204,Kovur,1432.0,4,4,32,1,Unfurnished,8939815.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00205,Karapakkam,1544.0,4,5,6,2,Furnished,16261197.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00206,Ramapuram,1511.0,3,2,31,0,Furnished,16463630.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00207,Velachery,816.0,2,3,31,2,Semi-Furnished,7245456.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00208,Karapakkam,1550.0,3,4,5,2,Semi-Furnished,12491837.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00209,Teynampet,2189.0,5,6,25,1,Semi-Furnished,63155427.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00210,Karapakkam,2858.0,5,4,35,2,Furnished,23731077.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00211,Ramapuram,2774.0,5,6,20,2,Semi-Furnished,32871375.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00212,Teynampet,473.0,1,1,12,0,Unfurnished,13736863.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00213,Kovur,1630.0,3,3,31,2,Unfurnished,8691504.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00214,Ramapuram,418.0,1,1,18,0,Furnished,4020787.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00215,Karapakkam,1894.0,4,4,4,0,Furnished,20758365.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00216,Anna Nagar,1997.0,5,5,8,0,Furnished,31370058.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00217,Anna Nagar,565.0,1,2,24,1,Unfurnished,8939114.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00218,Kovur,2223.0,4,4,16,2,Unfurnished,14224788.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00219,Thoraipakkam,2878.0,5,4,7,1,Semi-Furnished,35257066.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00220,Chromepet,2847.0,5,6,28,1,Unfurnished,16112468.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00221,Kovur,1180.0,2,1,4,0,Semi-Furnished,8630011.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00222,Porur,407.0,1,2,7,1,Semi-Furnished,3079069.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00223,Egmore,2915.0,5,6,16,1,Unfurnished,51820395.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00224,Ramapuram,2464.0,5,4,1,1,Unfurnished,33667457.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00225,Kilpauk,1367.0,3,4,13,0,Semi-Furnished,20347772.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00226,Teynampet,2450.0,5,6,32,0,Furnished,64338069.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00227,Kundrathur,436.0,1,1,33,2,Semi-Furnished,2117122.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00228,Kundrathur,1689.0,4,5,31,1,Unfurnished,8048444.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00229,Egmore,410.0,1,1,11,1,Unfurnished,9162725.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00230,Kovur,1853.0,5,5,2,0,Semi-Furnished,15476541.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00231,Thiruporur,1897.0,4,4,29,2,Unfurnished,7079579.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00232,Adyar,2860.0,5,5,13,1,Furnished,54568191.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00233,Ramapuram,1523.0,3,4,26,1,Furnished,14499493.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00234,Koyambedu,480.0,1,2,4,2,Unfurnished,6233522.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00235,Ramapuram,457.0,1,1,24,0,Furnished,4942269.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00236,Porur,932.0,2,2,21,1,Unfurnished,7310766.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00237,Kovur,1609.0,4,4,33,2,Semi-Furnished,10573027.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00238,Kilpauk,556.0,1,1,3,1,Furnished,8159723.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00239,Navalur,1998.0,5,5,14,0,Unfurnished,16507927.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00240,Chromepet,1058.0,2,1,35,0,Unfurnished,5239037.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00241,Kundrathur,1620.0,3,4,14,0,Unfurnished,7390984.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00242,Anna Nagar,987.0,2,3,23,1,Furnished,17589022.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00243,Porur,1697.0,3,4,5,1,Unfurnished,16123519.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00244,Navalur,1268.0,3,4,26,0,Semi-Furnished,9001707.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00245,Anna Nagar,570.0,1,1,9,2,Semi-Furnished,10151835.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00246,Ramapuram,1597.0,3,3,20,0,Furnished,18851077.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00247,Kovur,2199.0,4,4,31,1,Furnished,16211934.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00248,Teynampet,2581.0,5,5,23,2,Furnished,76771742.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00249,Adyar,1123.0,2,1,17,0,Furnished,16745921.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00250,Egmore,2991.0,5,6,6,0,Semi-Furnished,72354755.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00251,Koyambedu,2275.0,5,5,12,0,Semi-Furnished,32456880.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00252,Egmore,2767.0,5,6,30,1,Unfurnished,40496840.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00253,Kilpauk,1072.0,2,1,7,0,Furnished,15181471.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00254,Porur,2316.0,5,5,23,2,Semi-Furnished,17879558.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00255,Chromepet,1745.0,3,3,17,0,Semi-Furnished,9804865.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00256,Porur,449.0,1,2,11,2,Unfurnished,3594331.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00257,Anna Nagar,983.0,2,2,25,1,Unfurnished,15061276.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00258,Chromepet,1506.0,4,3,13,0,Semi-Furnished,8382261.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00259,Kundrathur,406.0,1,1,10,0,Semi-Furnished,1920619.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00260,Teynampet,1681.0,3,4,19,0,Semi-Furnished,45812458.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00261,Chromepet,1797.0,4,3,27,0,Unfurnished,8882439.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00262,Kilpauk,449.0,1,1,31,0,Unfurnished,5898281.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00263,Thoraipakkam,1234.0,3,2,22,1,Furnished,10362107.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00264,Velachery,946.0,2,3,23,0,Semi-Furnished,8175369.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00265,Kundrathur,1654.0,3,2,28,2,Semi-Furnished,9072828.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00266,Kovur,1148.0,2,2,9,0,Unfurnished,8240715.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00267,Kilpauk,1838.0,5,6,9,0,Semi-Furnished,25574414.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00268,Navalur,494.0,1,2,17,0,Semi-Furnished,3100589.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00269,Navalur,2334.0,5,4,22,0,Semi-Furnished,16499319.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00270,Kilpauk,2014.0,4,3,23,2,Furnished,32507081.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00271,Adyar,2309.0,5,4,5,0,Furnished,46910324.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00272,Chromepet,2248.0,5,5,28,0,Unfurnished,11064681.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00273,Velachery,468.0,1,2,13,2,Semi-Furnished,4830029.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00274,Kovur,2477.0,5,4,31,1,Furnished,18516253.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00275,Koyambedu,1426.0,3,2,26,0,Semi-Furnished,16493051.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00276,Kovur,2340.0,5,5,35,2,Unfurnished,10849687.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00277,Teynampet,2772.0,5,6,22,0,Unfurnished,70456530.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00278,Anna Nagar,1609.0,3,3,18,0,Furnished,31975100.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00279,Anna Nagar,871.0,2,2,6,1,Furnished,12430537.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00280,Karapakkam,550.0,1,2,14,2,Unfurnished,5058598.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00281,Koyambedu,563.0,1,2,30,0,Semi-Furnished,5986445.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-00282,Porur,777.0,2,2,13,2,Semi-Furnished,6100316.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
